Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-42411,2025-02-06,2025-02-07,Same Day,CUS-4533,Customer_719,Corporate,Central,Furniture,Bookcases,Bookcases_708,598.36,3,0.1,163.79
ORD-36130,2025-06-17,2025-06-24,Second Class,CUS-3449,Customer_720,Corporate,South,Office Supplies,Paper,Paper_888,322.56,8,0.15,62.05
ORD-12671,2024-06-08,2024-06-15,First Class,CUS-9991,Customer_721,Corporate,West,Furniture,Tables,Tables_458,2248.85,5,0.0,619.33
ORD-91439,2024-08-05,2024-08-08,Same Day,CUS-9647,Customer_722,Corporate,West,Office Supplies,Storage,Storage_738,269.7,6,0.15,17.56
ORD-29973,2023-05-03,2023-05-08,Standard Class,CUS-7934,Customer_723,Home Office,West,Technology,Copiers,Copiers_145,4153.64,3,0.0,968.45
ORD-41266,2025-05-31,2025-06-01,Standard Class,CUS-2821,Customer_724,Consumer,West,Technology,Computers,Computers_801,4956.75,4,0.1,918.15
ORD-26544,2024-12-02,2024-12-04,Standard Class,CUS-5720,Customer_725,Home Office,West,Furniture,Tables,Tables_875,2478.04,9,0.2,712.56
ORD-72070,2024-06-27,2024-07-02,First Class,CUS-4893,Customer_726,Consumer,East,Office Supplies,Paper,Paper_215,350.49,1,0.15,54.09
ORD-97747,2024-07-22,2024-07-28,First Class,CUS-5934,Customer_727,Home Office,Central,Office Supplies,Paper,Paper_348,270.92,6,0.3,31.1
ORD-24993,2024-03-18,2024-03-22,Standard Class,CUS-2996,Customer_728,Corporate,East,Office Supplies,Binders,Binders_989,229.94,6,0.15,42.53
ORD-83920,2024-12-01,2024-12-06,Same Day,CUS-1782,Customer_729,Consumer,West,Furniture,Chairs,Chairs_451,344.74,3,0.2,65.86
ORD-38569,2025-08-14,2025-08-21,First Class,CUS-4906,Customer_730,Consumer,South,Office Supplies,Paper,Paper_412,205.69,6,0.15,51.31
ORD-70952,2023-12-13,2023-12-19,Standard Class,CUS-7878,Customer_731,Home Office,South,Furniture,Furnishings,Furnishings_123,2739.39,8,0.15,253.43
ORD-43586,2024-03-24,2024-03-26,Standard Class,CUS-8489,Customer_732,Home Office,West,Furniture,Tables,Tables_857,2443.27,9,0.25,326.46
ORD-58351,2022-11-21,2022-11-25,Same Day,CUS-2029,Customer_733,Consumer,West,Office Supplies,Binders,Binders_308,115.87,3,0.15,31.61
ORD-31992,2022-12-26,2022-12-28,Second Class,CUS-2816,Customer_734,Home Office,South,Office Supplies,Art,Art_868,238.64,9,0.25,27.19
ORD-89415,2024-10-17,2024-10-23,First Class,CUS-9189,Customer_735,Home Office,East,Furniture,Furnishings,Furnishings_737,2468.5,5,0.15,267.92
ORD-89593,2022-11-27,2022-11-30,Same Day,CUS-9782,Customer_736,Home Office,East,Office Supplies,Binders,Binders_811,43.02,2,0.2,8.45
ORD-25012,2022-11-10,2022-11-17,Standard Class,CUS-1269,Customer_737,Corporate,West,Office Supplies,Paper,Paper_485,199.82,1,0.1,59.37
ORD-31465,2024-12-17,2024-12-24,Standard Class,CUS-9443,Customer_738,Corporate,East,Office Supplies,Art,Art_144,427.4,7,0.15,18.78
ORD-50768,2024-07-29,2024-07-30,Same Day,CUS-4963,Customer_739,Home Office,South,Furniture,Tables,Tables_161,1271.3,8,0.3,232.7
ORD-24168,2024-01-02,2024-01-07,First Class,CUS-3352,Customer_740,Home Office,East,Furniture,Tables,Tables_908,325.08,3,0.2,80.13
ORD-85849,2024-03-09,2024-03-13,Second Class,CUS-5772,Customer_741,Corporate,West,Office Supplies,Art,Art_377,275.84,8,0.1,51.98
ORD-13365,2025-08-11,2025-08-12,Second Class,CUS-8032,Customer_742,Corporate,South,Technology,Copiers,Copiers_770,4315.63,6,0.25,1165.18
ORD-50888,2023-08-26,2023-09-01,Standard Class,CUS-1025,Customer_743,Consumer,East,Technology,Phones,Phones_497,2971.91,3,0.3,552.81
ORD-85470,2024-06-03,2024-06-04,First Class,CUS-6780,Customer_744,Consumer,Central,Office Supplies,Pens,Pens_778,120.88,1,0.3,22.01
ORD-98781,2023-02-05,2023-02-07,Second Class,CUS-4941,Customer_745,Corporate,South,Office Supplies,Pens,Pens_985,198.28,9,0.2,44.48
ORD-59192,2025-10-07,2025-10-11,First Class,CUS-7825,Customer_746,Home Office,South,Technology,Phones,Phones_399,2278.11,9,0.0,330.74
ORD-61990,2024-12-09,2024-12-13,First Class,CUS-4068,Customer_747,Home Office,Central,Office Supplies,Storage,Storage_336,293.84,6,0.1,33.84
ORD-35995,2023-04-30,2023-05-05,Standard Class,CUS-2402,Customer_748,Home Office,Central,Furniture,Chairs,Chairs_423,2302.12,5,0.1,435.55
ORD-19961,2023-05-22,2023-05-27,Second Class,CUS-9576,Customer_749,Home Office,South,Furniture,Chairs,Chairs_290,386.73,8,0.0,69.3
ORD-87607,2023-08-08,2023-08-14,Same Day,CUS-6908,Customer_750,Consumer,Central,Technology,Copiers,Copiers_674,4453.78,5,0.1,777.51
ORD-92213,2025-01-23,2025-01-24,Standard Class,CUS-2108,Customer_751,Corporate,West,Office Supplies,Paper,Paper_140,16.03,10,0.1,5.07
ORD-41830,2023-03-15,2023-03-19,Second Class,CUS-9618,Customer_752,Home Office,West,Technology,Accessories,Accessories_441,1881.76,3,0.0,653.53
ORD-23356,2023-08-02,2023-08-04,Second Class,CUS-9914,Customer_753,Consumer,West,Furniture,Furnishings,Furnishings_862,179.52,10,0.2,33.93
ORD-49529,2024-06-27,2024-06-30,Second Class,CUS-9312,Customer_754,Home Office,South,Technology,Phones,Phones_455,1995.22,8,0.15,563.52
ORD-99687,2024-08-14,2024-08-21,Second Class,CUS-9316,Customer_755,Corporate,Central,Office Supplies,Pens,Pens_463,267.65,6,0.1,76.32
ORD-88697,2025-01-20,2025-01-26,Second Class,CUS-1333,Customer_756,Consumer,Central,Office Supplies,Pens,Pens_341,260.72,2,0.3,20.52
ORD-25866,2024-09-06,2024-09-09,First Class,CUS-7397,Customer_757,Corporate,East,Office Supplies,Pens,Pens_931,91.16,8,0.2,5.5
ORD-84177,2025-05-23,2025-05-26,Standard Class,CUS-8702,Customer_758,Corporate,East,Technology,Accessories,Accessories_999,3246.42,1,0.2,500.79
ORD-15383,2024-02-29,2024-03-01,First Class,CUS-1713,Customer_759,Consumer,Central,Furniture,Chairs,Chairs_668,229.86,3,0.0,73.75
ORD-55508,2023-12-28,2023-12-30,Same Day,CUS-7338,Customer_760,Consumer,Central,Furniture,Tables,Tables_255,2309.53,9,0.2,302.38
ORD-79827,2023-06-19,2023-06-21,Second Class,CUS-7116,Customer_761,Consumer,Central,Furniture,Furnishings,Furnishings_772,2845.27,2,0.0,853.67
ORD-66148,2023-06-12,2023-06-14,Standard Class,CUS-5155,Customer_762,Consumer,South,Technology,Phones,Phones_847,1731.86,5,0.2,49.01
ORD-96706,2025-05-16,2025-05-20,Second Class,CUS-1266,Customer_763,Consumer,Central,Furniture,Tables,Tables_527,1599.99,1,0.15,399.04
ORD-58571,2024-08-12,2024-08-16,Standard Class,CUS-6850,Customer_764,Consumer,East,Technology,Computers,Computers_536,1925.61,7,0.3,373.21
ORD-19038,2023-07-13,2023-07-18,First Class,CUS-2106,Customer_765,Consumer,South,Furniture,Bookcases,Bookcases_559,119.46,10,0.25,22.35
ORD-76317,2024-11-10,2024-11-17,Standard Class,CUS-6649,Customer_766,Home Office,Central,Office Supplies,Binders,Binders_311,199.08,4,0.2,57.77
ORD-94874,2024-01-07,2024-01-11,Same Day,CUS-4950,Customer_767,Corporate,East,Office Supplies,Binders,Binders_694,397.94,8,0.2,98.69
ORD-54725,2024-07-31,2024-08-04,Same Day,CUS-2698,Customer_768,Consumer,South,Office Supplies,Binders,Binders_983,302.03,6,0.2,81.83
ORD-11658,2024-05-03,2024-05-10,Standard Class,CUS-6447,Customer_769,Home Office,Central,Technology,Accessories,Accessories_805,551.24,2,0.0,209.51
ORD-65057,2023-07-11,2023-07-12,Standard Class,CUS-3185,Customer_770,Home Office,Central,Office Supplies,Art,Art_238,425.1,6,0.3,80.94
ORD-74251,2023-09-26,2023-10-03,Standard Class,CUS-1726,Customer_771,Home Office,Central,Furniture,Tables,Tables_771,1640.15,1,0.1,413.77
ORD-23833,2024-07-23,2024-07-30,Standard Class,CUS-6772,Customer_772,Corporate,South,Office Supplies,Binders,Binders_425,422.44,10,0.0,42.97
ORD-66822,2023-01-29,2023-01-31,Same Day,CUS-9945,Customer_773,Consumer,East,Technology,Phones,Phones_288,2922.1,4,0.15,481.41
ORD-57472,2024-09-09,2024-09-11,Second Class,CUS-6546,Customer_774,Home Office,East,Furniture,Tables,Tables_844,1723.1,10,0.0,467.56
ORD-93307,2023-05-13,2023-05-19,Standard Class,CUS-3868,Customer_775,Corporate,West,Technology,Accessories,Accessories_523,571.03,9,0.1,80.63
ORD-70258,2024-03-30,2024-04-02,Standard Class,CUS-8612,Customer_776,Corporate,Central,Furniture,Bookcases,Bookcases_553,585.34,4,0.15,70.49
ORD-30052,2025-01-27,2025-02-01,Same Day,CUS-8840,Customer_777,Corporate,West,Office Supplies,Pens,Pens_255,486.29,5,0.1,164.54
ORD-67080,2023-02-16,2023-02-22,Same Day,CUS-3986,Customer_778,Home Office,West,Technology,Phones,Phones_234,1181.01,4,0.1,374.99
ORD-33086,2024-07-12,2024-07-15,First Class,CUS-3209,Customer_779,Consumer,East,Technology,Phones,Phones_880,4888.39,1,0.3,1000.92
ORD-78386,2023-10-30,2023-10-31,Standard Class,CUS-2033,Customer_780,Home Office,South,Office Supplies,Art,Art_373,270.64,2,0.25,26.2
ORD-95256,2025-02-13,2025-02-20,First Class,CUS-8498,Customer_781,Home Office,South,Office Supplies,Art,Art_727,76.54,9,0.15,2.23
ORD-45400,2025-05-22,2025-05-27,Same Day,CUS-1605,Customer_782,Consumer,East,Technology,Computers,Computers_336,541.55,8,0.25,-0.51
ORD-90728,2024-04-02,2024-04-03,Same Day,CUS-5807,Customer_783,Consumer,South,Office Supplies,Paper,Paper_467,112.34,2,0.3,4.9
ORD-80539,2025-06-11,2025-06-12,Second Class,CUS-4302,Customer_784,Consumer,West,Technology,Copiers,Copiers_237,4631.9,9,0.25,-93.92
ORD-73372,2023-08-21,2023-08-22,Standard Class,CUS-1717,Customer_785,Corporate,Central,Office Supplies,Art,Art_580,212.93,7,0.1,11.74
ORD-70931,2022-12-02,2022-12-03,First Class,CUS-4268,Customer_786,Consumer,East,Office Supplies,Pens,Pens_288,203.76,4,0.25,50.94
ORD-67091,2024-02-06,2024-02-08,Same Day,CUS-1686,Customer_787,Home Office,Central,Furniture,Furnishings,Furnishings_585,1008.3,8,0.0,314.44
ORD-87656,2023-12-18,2023-12-25,Same Day,CUS-6170,Customer_788,Consumer,South,Technology,Computers,Computers_297,777.96,6,0.25,52.66
ORD-45179,2025-02-05,2025-02-08,First Class,CUS-6080,Customer_789,Home Office,Central,Technology,Phones,Phones_518,2464.86,10,0.25,36.46
ORD-52245,2023-04-29,2023-05-04,Second Class,CUS-9444,Customer_790,Corporate,South,Technology,Accessories,Accessories_522,693.74,10,0.1,141.17
ORD-42177,2024-04-21,2024-04-28,Same Day,CUS-7524,Customer_791,Home Office,South,Technology,Computers,Computers_875,4185.63,9,0.2,6.71
ORD-21359,2023-04-10,2023-04-11,Standard Class,CUS-9897,Customer_792,Home Office,West,Technology,Phones,Phones_281,1883.47,1,0.0,718.59
ORD-46559,2023-03-20,2023-03-22,Same Day,CUS-8756,Customer_793,Consumer,South,Furniture,Furnishings,Furnishings_804,1186.93,6,0.1,207.05
ORD-69087,2025-05-04,2025-05-11,Standard Class,CUS-5150,Customer_794,Consumer,West,Furniture,Furnishings,Furnishings_352,1474.62,7,0.2,177.99
ORD-41963,2023-07-29,2023-07-30,First Class,CUS-1599,Customer_795,Home Office,West,Furniture,Furnishings,Furnishings_894,1387.97,3,0.3,93.24
ORD-70910,2024-09-17,2024-09-18,Standard Class,CUS-4131,Customer_796,Consumer,West,Technology,Copiers,Copiers_837,4974.55,7,0.0,600.92
ORD-84691,2023-02-03,2023-02-07,First Class,CUS-5687,Customer_797,Corporate,East,Furniture,Furnishings,Furnishings_726,1681.61,6,0.15,364.06
ORD-89997,2023-02-19,2023-02-21,Standard Class,CUS-6848,Customer_798,Corporate,East,Office Supplies,Art,Art_708,53.22,7,0.0,17.03
ORD-97580,2025-04-13,2025-04-20,First Class,CUS-1783,Customer_799,Consumer,South,Office Supplies,Art,Art_756,307.37,6,0.15,70.03
ORD-59674,2025-01-24,2025-01-28,Standard Class,CUS-6438,Customer_800,Corporate,West,Office Supplies,Paper,Paper_633,84.28,1,0.3,-0.71
ORD-54092,2023-01-07,2023-01-11,Second Class,CUS-5476,Customer_801,Consumer,East,Technology,Copiers,Copiers_567,203.14,5,0.3,25.12
ORD-13761,2025-03-30,2025-04-01,Standard Class,CUS-3039,Customer_802,Home Office,West,Technology,Computers,Computers_631,4855.17,6,0.0,1315.0
ORD-74789,2024-11-01,2024-11-03,Standard Class,CUS-7029,Customer_803,Home Office,Central,Office Supplies,Storage,Storage_852,389.03,6,0.2,101.35
ORD-52600,2023-11-26,2023-11-29,Second Class,CUS-8159,Customer_804,Corporate,Central,Technology,Copiers,Copiers_628,4901.54,5,0.15,680.03
ORD-33834,2024-06-03,2024-06-07,Same Day,CUS-7553,Customer_805,Consumer,Central,Office Supplies,Paper,Paper_294,244.16,8,0.25,21.11
ORD-73904,2023-09-08,2023-09-09,Same Day,CUS-8204,Customer_806,Consumer,South,Furniture,Furnishings,Furnishings_507,1643.55,9,0.0,469.33
ORD-37802,2024-03-25,2024-03-31,Standard Class,CUS-7334,Customer_807,Corporate,West,Furniture,Bookcases,Bookcases_572,588.18,2,0.15,126.41
ORD-56507,2024-07-04,2024-07-08,Second Class,CUS-6554,Customer_808,Home Office,Central,Technology,Copiers,Copiers_401,1272.19,4,0.1,242.72
ORD-43862,2025-02-28,2025-03-05,Standard Class,CUS-4060,Customer_809,Corporate,East,Office Supplies,Paper,Paper_806,420.89,8,0.0,98.03
ORD-54608,2025-07-16,2025-07-17,First Class,CUS-9129,Customer_810,Home Office,Central,Office Supplies,Binders,Binders_574,184.53,7,0.0,45.81
ORD-46655,2023-05-06,2023-05-09,First Class,CUS-9151,Customer_811,Consumer,Central,Office Supplies,Storage,Storage_192,415.14,8,0.2,107.24
ORD-88139,2024-12-31,2025-01-02,Standard Class,CUS-7018,Customer_812,Home Office,Central,Office Supplies,Art,Art_215,357.42,5,0.3,31.58
ORD-46211,2025-03-15,2025-03-17,Same Day,CUS-9507,Customer_813,Corporate,South,Technology,Computers,Computers_502,927.0,3,0.3,215.05
ORD-82848,2025-10-19,2025-10-21,Same Day,CUS-5369,Customer_814,Consumer,East,Furniture,Bookcases,Bookcases_561,1571.59,7,0.2,237.63
ORD-11330,2022-12-17,2022-12-21,Standard Class,CUS-2353,Customer_815,Corporate,West,Technology,Computers,Computers_564,3403.07,7,0.2,969.06
ORD-77715,2024-11-12,2024-11-16,Standard Class,CUS-7955,Customer_816,Corporate,East,Office Supplies,Binders,Binders_565,125.17,3,0.3,25.02
ORD-35042,2025-07-27,2025-07-30,First Class,CUS-2293,Customer_817,Home Office,West,Technology,Accessories,Accessories_431,4161.91,10,0.15,556.57
ORD-21221,2025-09-01,2025-09-04,Same Day,CUS-8055,Customer_818,Corporate,South,Office Supplies,Binders,Binders_835,276.97,10,0.25,64.84
ORD-41635,2025-01-11,2025-01-14,Standard Class,CUS-3956,Customer_819,Home Office,South,Office Supplies,Paper,Paper_193,90.97,2,0.3,-1.54
ORD-63271,2023-11-11,2023-11-12,First Class,CUS-9937,Customer_820,Consumer,South,Technology,Copiers,Copiers_749,2935.77,3,0.0,1108.29
ORD-74038,2024-08-22,2024-08-27,Same Day,CUS-5813,Customer_821,Home Office,South,Furniture,Chairs,Chairs_636,2999.17,4,0.15,643.3
ORD-82768,2024-01-30,2024-01-31,Second Class,CUS-6262,Customer_822,Consumer,West,Office Supplies,Storage,Storage_844,83.76,5,0.0,9.74
ORD-41499,2024-06-05,2024-06-06,First Class,CUS-2680,Customer_823,Home Office,Central,Office Supplies,Art,Art_263,410.21,8,0.3,58.77
ORD-72402,2025-07-01,2025-07-06,Same Day,CUS-2311,Customer_824,Corporate,West,Furniture,Furnishings,Furnishings_144,701.2,9,0.25,187.41
ORD-94659,2024-11-09,2024-11-16,Same Day,CUS-6372,Customer_825,Home Office,East,Technology,Accessories,Accessories_679,3922.82,6,0.2,82.14
ORD-74332,2024-02-27,2024-02-29,First Class,CUS-5843,Customer_826,Home Office,South,Office Supplies,Binders,Binders_266,369.94,2,0.15,70.81
ORD-68743,2023-06-01,2023-06-03,Second Class,CUS-6021,Customer_827,Consumer,South,Technology,Computers,Computers_887,1537.42,10,0.3,268.03
ORD-12260,2024-03-15,2024-03-18,First Class,CUS-8305,Customer_828,Corporate,East,Office Supplies,Paper,Paper_529,169.65,7,0.3,32.76
ORD-22196,2025-11-04,2025-11-11,Same Day,CUS-7981,Customer_829,Home Office,West,Furniture,Bookcases,Bookcases_847,2398.31,2,0.25,237.79
ORD-48566,2023-03-02,2023-03-09,Standard Class,CUS-3730,Customer_830,Corporate,Central,Furniture,Bookcases,Bookcases_741,1438.19,1,0.1,160.0
ORD-39045,2024-01-31,2024-02-05,Standard Class,CUS-8272,Customer_831,Home Office,Central,Technology,Phones,Phones_234,3667.55,7,0.1,229.97
ORD-63005,2025-01-11,2025-01-14,First Class,CUS-6759,Customer_832,Home Office,East,Technology,Phones,Phones_737,782.52,5,0.0,214.35
ORD-41890,2023-10-29,2023-10-31,Same Day,CUS-8325,Customer_833,Corporate,Central,Furniture,Chairs,Chairs_569,2572.42,7,0.3,220.9
ORD-50135,2024-03-06,2024-03-11,Standard Class,CUS-1693,Customer_834,Home Office,West,Furniture,Furnishings,Furnishings_656,2161.57,3,0.15,669.27
ORD-97026,2024-08-20,2024-08-27,Same Day,CUS-6776,Customer_835,Corporate,West,Technology,Copiers,Copiers_343,4539.37,9,0.15,196.02
ORD-86225,2024-11-11,2024-11-16,First Class,CUS-8126,Customer_836,Home Office,East,Technology,Copiers,Copiers_564,705.24,8,0.0,215.53
ORD-58368,2023-01-04,2023-01-10,Standard Class,CUS-5498,Customer_837,Consumer,West,Furniture,Furnishings,Furnishings_181,1819.74,10,0.3,-77.36
ORD-72031,2024-10-28,2024-11-02,Same Day,CUS-1939,Customer_838,Corporate,South,Office Supplies,Art,Art_106,303.57,3,0.0,45.97
ORD-82544,2023-08-26,2023-08-31,Standard Class,CUS-2229,Customer_839,Home Office,East,Technology,Accessories,Accessories_734,1799.63,4,0.25,199.89
ORD-79588,2023-11-28,2023-12-05,First Class,CUS-7655,Customer_840,Home Office,West,Office Supplies,Art,Art_939,234.65,3,0.25,26.15
ORD-55056,2025-08-12,2025-08-17,Same Day,CUS-6952,Customer_841,Consumer,East,Technology,Phones,Phones_289,238.01,7,0.2,48.96
ORD-65771,2024-08-01,2024-08-03,Standard Class,CUS-9406,Customer_842,Corporate,Central,Technology,Phones,Phones_768,3742.01,5,0.0,1396.01
ORD-82140,2025-08-08,2025-08-09,First Class,CUS-3621,Customer_843,Home Office,West,Furniture,Chairs,Chairs_248,1693.04,9,0.2,324.57
ORD-53357,2023-05-11,2023-05-12,Standard Class,CUS-1510,Customer_844,Consumer,South,Technology,Accessories,Accessories_439,335.82,8,0.15,104.46
ORD-56112,2024-02-27,2024-03-03,Standard Class,CUS-3339,Customer_845,Home Office,West,Technology,Phones,Phones_211,3419.74,1,0.1,1075.46
ORD-69473,2024-01-30,2024-01-31,Second Class,CUS-8179,Customer_846,Corporate,East,Furniture,Tables,Tables_265,1453.67,5,0.1,327.58
ORD-45509,2025-10-21,2025-10-25,Second Class,CUS-1570,Customer_847,Home Office,East,Office Supplies,Pens,Pens_725,26.89,10,0.2,6.73
ORD-50189,2022-11-09,2022-11-12,First Class,CUS-3068,Customer_848,Home Office,West,Office Supplies,Art,Art_686,485.11,5,0.0,142.03
ORD-42951,2023-12-25,2024-01-01,Second Class,CUS-2101,Customer_849,Home Office,South,Office Supplies,Binders,Binders_566,475.06,8,0.0,58.7
ORD-40217,2023-08-02,2023-08-05,First Class,CUS-4866,Customer_850,Home Office,South,Office Supplies,Art,Art_468,261.32,9,0.1,71.12
ORD-25814,2023-11-06,2023-11-13,Second Class,CUS-7001,Customer_851,Consumer,South,Technology,Phones,Phones_886,513.68,8,0.1,40.31
ORD-35242,2024-08-31,2024-09-01,Standard Class,CUS-6933,Customer_852,Consumer,East,Furniture,Bookcases,Bookcases_477,2288.4,4,0.2,407.85
ORD-51359,2022-12-22,2022-12-24,First Class,CUS-7272,Customer_853,Corporate,West,Furniture,Chairs,Chairs_876,1526.6,1,0.2,321.8
ORD-25670,2023-08-25,2023-09-01,First Class,CUS-1530,Customer_854,Consumer,Central,Furniture,Chairs,Chairs_399,977.1,1,0.15,43.93
ORD-80236,2023-06-23,2023-06-30,Standard Class,CUS-3513,Customer_855,Consumer,East,Furniture,Tables,Tables_224,1525.11,3,0.3,29.34
ORD-34267,2025-10-20,2025-10-27,First Class,CUS-8371,Customer_856,Corporate,South,Office Supplies,Pens,Pens_437,266.0,5,0.3,59.77
ORD-35105,2024-11-24,2024-11-25,First Class,CUS-7077,Customer_857,Consumer,West,Office Supplies,Storage,Storage_637,285.73,5,0.1,67.12
ORD-38361,2024-12-12,2024-12-18,Second Class,CUS-7095,Customer_858,Consumer,South,Technology,Computers,Computers_726,2234.06,8,0.0,388.47
ORD-73464,2025-01-26,2025-01-31,First Class,CUS-8273,Customer_859,Corporate,Central,Technology,Phones,Phones_685,3048.49,2,0.15,707.87
ORD-46241,2023-06-02,2023-06-05,Same Day,CUS-2259,Customer_860,Corporate,South,Office Supplies,Art,Art_189,460.18,5,0.2,82.39
ORD-87278,2024-07-18,2024-07-21,Standard Class,CUS-3255,Customer_861,Corporate,South,Furniture,Bookcases,Bookcases_537,1150.58,7,0.2,173.13
ORD-78765,2023-08-14,2023-08-16,Second Class,CUS-9674,Customer_862,Home Office,Central,Office Supplies,Pens,Pens_365,365.6,3,0.3,88.79
ORD-88222,2025-04-20,2025-04-27,Second Class,CUS-7012,Customer_863,Home Office,West,Office Supplies,Art,Art_738,448.28,8,0.15,103.12
ORD-47093,2025-08-01,2025-08-07,Same Day,CUS-7521,Customer_864,Corporate,East,Furniture,Tables,Tables_729,1422.34,4,0.3,89.08
ORD-23176,2024-08-18,2024-08-20,Standard Class,CUS-6150,Customer_865,Corporate,West,Office Supplies,Storage,Storage_632,227.29,1,0.25,48.87
ORD-35443,2024-11-07,2024-11-09,Standard Class,CUS-5566,Customer_866,Corporate,Central,Office Supplies,Storage,Storage_604,305.04,2,0.1,96.2
ORD-48829,2023-11-02,2023-11-06,Second Class,CUS-5089,Customer_867,Home Office,South,Technology,Computers,Computers_825,2977.46,5,0.15,186.29
ORD-39816,2024-07-28,2024-08-03,First Class,CUS-2858,Customer_868,Home Office,West,Furniture,Tables,Tables_101,2439.11,8,0.3,24.8
ORD-57301,2024-07-03,2024-07-05,Second Class,CUS-1424,Customer_869,Consumer,East,Technology,Phones,Phones_576,2408.59,2,0.0,397.1
ORD-33519,2023-11-06,2023-11-12,Standard Class,CUS-4048,Customer_870,Consumer,Central,Office Supplies,Paper,Paper_855,498.1,10,0.15,115.74
ORD-49618,2022-11-11,2022-11-17,Same Day,CUS-9176,Customer_871,Corporate,West,Technology,Copiers,Copiers_523,344.38,6,0.25,53.69
ORD-11854,2025-01-17,2025-01-24,Second Class,CUS-9482,Customer_872,Home Office,East,Technology,Accessories,Accessories_458,65.68,10,0.1,15.48
ORD-80010,2023-01-13,2023-01-15,Standard Class,CUS-7340,Customer_873,Home Office,Central,Office Supplies,Binders,Binders_111,323.7,8,0.2,91.36
ORD-26591,2024-08-20,2024-08-27,Second Class,CUS-2929,Customer_874,Home Office,East,Office Supplies,Binders,Binders_806,156.23,10,0.2,36.37
ORD-45954,2024-02-03,2024-02-09,First Class,CUS-5288,Customer_875,Corporate,Central,Furniture,Bookcases,Bookcases_909,797.11,7,0.2,30.59
ORD-15965,2023-06-09,2023-06-13,Second Class,CUS-5264,Customer_876,Consumer,South,Technology,Accessories,Accessories_407,1593.9,5,0.2,166.17
ORD-17146,2023-08-23,2023-08-26,Second Class,CUS-8311,Customer_877,Corporate,West,Office Supplies,Art,Art_431,135.46,8,0.15,21.08
ORD-82529,2023-04-16,2023-04-18,Standard Class,CUS-4515,Customer_878,Consumer,East,Technology,Phones,Phones_802,202.41,2,0.25,18.98
ORD-48290,2024-10-18,2024-10-21,Standard Class,CUS-5678,Customer_879,Consumer,Central,Furniture,Bookcases,Bookcases_505,2917.45,6,0.25,512.87
ORD-26551,2023-10-17,2023-10-23,Standard Class,CUS-9047,Customer_880,Corporate,East,Office Supplies,Art,Art_730,118.17,9,0.2,31.62
ORD-93606,2023-05-08,2023-05-15,Second Class,CUS-4279,Customer_881,Consumer,East,Technology,Computers,Computers_298,3683.45,10,0.0,706.54
ORD-74340,2024-09-25,2024-09-29,First Class,CUS-3009,Customer_882,Consumer,West,Furniture,Bookcases,Bookcases_788,2311.53,1,0.2,382.7
ORD-23446,2022-12-01,2022-12-04,Same Day,CUS-3223,Customer_883,Home Office,South,Furniture,Furnishings,Furnishings_916,2794.85,5,0.15,731.76
ORD-11607,2024-01-11,2024-01-13,Same Day,CUS-2213,Customer_884,Consumer,East,Technology,Computers,Computers_593,201.22,3,0.25,20.09
ORD-85243,2023-03-26,2023-03-29,Standard Class,CUS-8406,Customer_885,Corporate,Central,Technology,Copiers,Copiers_985,4366.64,10,0.1,438.57
ORD-47268,2024-04-16,2024-04-23,Standard Class,CUS-3828,Customer_886,Corporate,Central,Office Supplies,Pens,Pens_573,268.34,1,0.2,38.23
ORD-71524,2023-06-17,2023-06-23,Second Class,CUS-8292,Customer_887,Consumer,South,Furniture,Chairs,Chairs_955,1934.38,3,0.3,-64.67
ORD-72746,2022-11-10,2022-11-11,Same Day,CUS-2438,Customer_888,Home Office,Central,Office Supplies,Pens,Pens_678,325.79,6,0.2,92.11
ORD-67733,2025-01-06,2025-01-10,Standard Class,CUS-6236,Customer_889,Home Office,South,Office Supplies,Pens,Pens_668,411.7,8,0.0,50.41
ORD-54657,2025-03-16,2025-03-18,First Class,CUS-6692,Customer_890,Consumer,Central,Office Supplies,Paper,Paper_313,173.37,3,0.0,40.14
ORD-34164,2025-03-04,2025-03-08,First Class,CUS-2063,Customer_891,Consumer,West,Office Supplies,Pens,Pens_918,369.2,6,0.25,49.46
ORD-16734,2024-12-22,2024-12-25,Standard Class,CUS-9882,Customer_892,Corporate,East,Furniture,Chairs,Chairs_252,1632.88,3,0.15,523.49
ORD-43092,2024-12-15,2024-12-16,Standard Class,CUS-5757,Customer_893,Consumer,West,Furniture,Chairs,Chairs_447,2400.84,1,0.2,119.58
ORD-72616,2025-07-16,2025-07-23,Same Day,CUS-5914,Customer_894,Home Office,East,Furniture,Tables,Tables_684,2972.58,5,0.3,-46.58
ORD-24953,2024-02-12,2024-02-14,Same Day,CUS-3580,Customer_895,Consumer,East,Office Supplies,Storage,Storage_291,108.32,6,0.1,5.7
ORD-18564,2025-05-20,2025-05-21,Second Class,CUS-3852,Customer_896,Corporate,East,Office Supplies,Paper,Paper_985,497.38,7,0.3,-1.66
ORD-62521,2023-01-15,2023-01-18,Same Day,CUS-6922,Customer_897,Corporate,West,Furniture,Bookcases,Bookcases_826,360.46,6,0.3,4.39
ORD-74454,2022-12-19,2022-12-22,First Class,CUS-9335,Customer_898,Corporate,East,Technology,Accessories,Accessories_523,61.47,1,0.3,8.56
